ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2085-12-31,-205198605.7833015,-33088970.527134076,85841401.59335066,-205198710.2965215,-205198503.78814757,231707290.08291283,231707290.08291283,231707290.08291283,231707290.08291283,231707290.08291283,231707290.08291283,0.0,0.0,0.0,26508684.29961133
2086-12-31,-208237668.62057784,-41797331.09509571,74289237.17535438,-208237776.48611048,-208237563.75441557,222866342.95946014,222866342.95946014,222866342.95946014,222866342.95946014,222866342.95946014,222866342.95946014,0.0,0.0,0.0,14628674.338882297
2087-12-31,-211276731.45785418,-56709345.16457609,64185548.07733648,-211276840.8040608,-211276624.84985244,213898455.36609945,213898455.36609945,213898455.36609945,213898455.36609945,213898455.36609945,213898455.36609945,0.0,0.0,0.0,2621723.9082452655
2088-12-31,-214324120.4946847,-33142359.01310785,87278080.53546625,-214324232.60752144,-214324012.6613777,240410654.3394828,240410654.3394828,240410654.3394828,240410654.3394828,240410654.3394828,240410654.3394828,0.0,0.0,0.0,26086533.844798118
2089-12-31,-217363183.33196107,-44010477.59334277,74056454.21480775,-217363297.11781922,-217363072.93103996,231707290.08277968,231707290.08277968,231707290.08277968,231707290.08277968,231707290.08277968,231707290.08277968,0.0,0.0,0.0,14344106.75081861
2090-12-31,-220402246.1692374,-56432046.53080452,63463017.32984223,-220402362.4515092,-220402133.40401274,222866342.9596791,222866342.9596791,222866342.9596791,222866342.9596791,222866342.9596791,222866342.9596791,0.0,0.0,0.0,2464096.790441692
2091-12-31,-223441309.0065137,-70183596.18039297,53461660.09935154,-223441427.76841882,-223441192.98686314,213898455.3660897,213898455.3660897,213898455.3660897,213898455.3660897,213898455.3660897,213898455.3660897,0.0,0.0,0.0,-9542853.640424013
2092-12-31,-226488698.04334423,-48267075.53490461,73875914.57585934,-226488819.2474736,-226488579.07369974,240410654.339422,240410654.339422,240410654.339422,240410654.339422,240410654.339422,240410654.339422,0.0,0.0,0.0,13921956.296077758
2093-12-31,-229527760.88062057,-62265285.258925706,56458470.24846515,-229527884.48406947,-229527640.33333093,231707290.08290946,231707290.08290946,231707290.08290946,231707290.08290946,231707290.08290946,231707290.08290946,0.0,0.0,0.0,2179529.202288896
2094-12-31,-232566823.71789694,-69857604.09652866,53508040.24063884,-232566949.66453782,-232566701.3623605,222866342.95962927,222866342.95962927,222866342.95962927,222866342.95962927,222866342.95962927,222866342.95962927,0.0,0.0,0.0,-9700480.75826767
2095-12-31,-235605886.55517328,-78800534.3665424,35687438.217148975,-235606015.13043278,-235605762.22996452,213898455.36590865,213898455.36590865,213898455.36590865,213898455.36590865,213898455.36590865,213898455.36590865,0.0,0.0,0.0,-21707431.189264625
2096-12-31,-238653275.59200382,-60429126.12399407,65033740.20113328,-238653407.28637102,-238653147.5188017,240410654.33960178,240410654.33960178,240410654.33960178,240410654.33960178,240410654.33960178,240410654.33960178,0.0,0.0,0.0,1757378.7475979626
2097-12-31,-241692338.42928013,-67924094.35223632,48067990.748213656,-241692472.95041105,-241692207.06672013,231707290.0828577,231707290.0828577,231707290.0828577,231707290.0828577,231707290.0828577,231707290.0828577,0.0,0.0,0.0,-9985048.346422434
2098-12-31,-244731401.26655644,-79155099.77975637,38199654.98230455,-244731538.7246,-244731267.94036013,222866342.9594475,222866342.9594475,222866342.9594475,222866342.9594475,222866342.9594475,222866342.9594475,0.0,0.0,0.0,-21865058.30710894
2099-12-31,-247770464.10383287,-97391295.47148858,28043359.15398149,-247770603.45138413,-247770328.66557288,213898455.36612502,213898455.36612502,213898455.36612502,213898455.36612502,213898455.36612502,213898455.36612502,0.0,0.0,0.0,-33872008.73770785
2100-12-31,-250809526.94110915,-104465006.5500532,15336113.487267356,-250809668.66883293,-250809388.90923572,204814406.79631987,204814406.79631987,204814406.79631987,204814406.79631987,204814406.79631987,204814406.79631987,0.0,0.0,0.0,-45995120.14478928
2101-12-31,-253848589.77838546,-115589793.017551,3234799.540427329,-253848734.2955434,-253848449.24768853,195625098.37826732,195625098.37826732,195625098.37826732,195625098.37826732,195625098.37826732,195625098.37826732,0.0,0.0,0.0,-58223491.40011814
2102-12-31,-256887652.6156618,-131487982.21422398,-9979727.445612505,-256887800.56743446,-256887508.7864572,186341537.2510325,186341537.2510325,186341537.2510325,186341537.2510325,186341537.2510325,186341537.2510325,0.0,0.0,0.0,-70546115.3646293
2103-12-31,-259926715.4529382,-146876634.99982855,-25269236.953146257,-259926865.91702595,-259926570.39483458,176974820.80413923,176974820.80413923,176974820.80413923,176974820.80413923,176974820.80413923,176974820.80413923,0.0,0.0,0.0,-82951894.64879897
2104-12-31,-262974104.4897687,-117817662.46391344,2942060.5621019276,-262974259.79615438,-262973957.6623455,204814406.79618093,204814406.79618093,204814406.79618093,204814406.79618093,204814406.79618093,204814406.79618093,0.0,0.0,0.0,-58159697.69358778
2105-12-31,-266013167.32704505,-135900089.90814412,-9852606.182493698,-266013325.50246683,-266013018.34607464,195625098.37842625,195625098.37842625,195625098.37842625,195625098.37842625,195625098.37842625,195625098.37842625,0.0,0.0,0.0,-70388068.9486188
2106-12-31,-269052230.16432136,-139452169.02642372,-21913088.013495963,-269052391.31934893,-269052078.0398706,186341537.25083715,186341537.25083715,186341537.25083715,186341537.25083715,186341537.25083715,186341537.25083715,0.0,0.0,0.0,-82710692.91348422
2107-12-31,-272091293.0015977,-156903302.55950227,-38856654.14677358,-272091457.59999627,-272091137.7720778,176974820.80408362,176974820.80408362,176974820.80408362,176974820.80408362,176974820.80408362,176974820.80408362,0.0,0.0,0.0,-95116472.19751409
2108-12-31,-275138682.03842825,-127714520.75030495,-6344711.828951976,-275138849.16472495,-275138523.6335681,204814406.7963384,204814406.7963384,204814406.7963384,204814406.7963384,204814406.7963384,204814406.7963384,0.0,0.0,0.0,-70324275.24208984
2109-12-31,-278177744.8757046,-141628807.4185639,-21054154.93939443,-278177914.108617,-278177582.5324841,195625098.37827727,195625098.37827727,195625098.37827727,195625098.37827727,195625098.37827727,195625098.37827727,0.0,0.0,0.0,-82552646.49742731
2110-12-31,-281216807.7129809,-151407795.4729197,-31348211.894410245,-281216978.97570276,-281216641.8591211,186341537.25087517,186341537.25087517,186341537.25087517,186341537.25087517,186341537.25087517,186341537.25087517,0.0,0.0,0.0,-94875270.46210575
2111-12-31,-284255870.5502572,-161803038.5760861,-47122974.3906359,-284256043.9964388,-284255701.7317066,176974820.80433846,176974820.80433846,176974820.80433846,176974820.80433846,176974820.80433846,176974820.80433846,0.0,0.0,0.0,-107281049.74591875
2112-12-31,-287303259.5870878,-139282948.484012,-21838019.20236356,-287303434.7358534,-287303086.5478471,204814406.79628444,204814406.79628444,204814406.79628444,204814406.79628444,204814406.79628444,204814406.79628444,0.0,0.0,0.0,-82488852.79080337
2113-12-31,-290342322.4243641,-153732815.65978402,-33098738.74138408,-290342500.1769586,-290342145.9102204,195625098.37818682,195625098.37818682,195625098.37818682,195625098.37818682,195625098.37818682,195625098.37818682,0.0,0.0,0.0,-94717224.04617727
2114-12-31,-293381385.2616404,-168714747.4611754,-48138770.34996041,-293381566.2975934,-293381204.5214781,186341537.25107592,186341537.25107592,186341537.25107592,186341537.25107592,186341537.25107592,186341537.25107592,0.0,0.0,0.0,-107039848.0105645
2115-12-31,-296420448.09891677,-180136806.23103893,-60868125.417985685,-296420631.26313955,-296420264.2442423,176974820.80422813,176974820.80422813,176974820.80422813,176974820.80422813,176974820.80422813,176974820.80422813,0.0,0.0,0.0,-119445627.29468864
2116-12-31,-299467837.1357473,-149132197.9500439,-33546021.998397257,-299468023.7091353,-299467650.68559074,204814406.7961097,204814406.7961097,204814406.7961097,204814406.7961097,204814406.7961097,204814406.7961097,0.0,0.0,0.0,-94653430.3396376
2117-12-31,-302506899.97302365,-166356059.67033228,-51864740.69794564,-302507090.2170876,-302506709.6996348,195625098.37839052,195625098.37839052,195625098.37839052,195625098.37839052,195625098.37839052,195625098.37839052,0.0,0.0,0.0,-106881801.59463313
2118-12-31,-305545962.8103,-179949722.63694808,-61107920.4292455,-305546156.5671256,-305545770.74828875,186341537.25088057,186341537.25088057,186341537.25088057,186341537.25088057,186341537.25088057,186341537.25088057,0.0,0.0,0.0,-119204425.55941942
2119-12-31,-308585025.64757633,-188610664.08566082,-75679416.83029203,-308585222.3036589,-308584831.56514513,176974820.8040476,176974820.8040476,176974820.8040476,176974820.8040476,176974820.8040476,176974820.8040476,0.0,0.0,0.0,-131610204.84352872
2120-12-31,-311632414.6844069,-160260229.65961626,-45881465.46545415,-311632614.1869373,-311632217.890163,204814406.79631278,204814406.79631278,204814406.79631278,204814406.79631278,204814406.79631278,204814406.79631278,0.0,0.0,0.0,-106818007.8880941
2121-12-31,-314671477.5216832,-179588054.61091167,-57143643.79051252,-314671680.8481734,-314671279.1712969,195625098.3782518,195625098.3782518,195625098.3782518,195625098.3782518,195625098.3782518,195625098.3782518,0.0,0.0,0.0,-119046379.14343143
2122-12-31,-317710540.35895956,-197927343.23129115,-73968427.94379264,-317710750.0776354,-317710338.9712716,186341537.2507942,186341537.2507942,186341537.2507942,186341537.2507942,186341537.2507942,186341537.2507942,0.0,0.0,0.0,-131369003.10816535
2123-12-31,-320749603.1962359,-206173681.84861866,-86670744.86175062,-320749814.9863558,-320749399.4028352,176974820.80421996,176974820.80421996,176974820.80421996,176974820.80421996,176974820.80421996,176974820.80421996,0.0,0.0,0.0,-143774782.39201593
2124-12-31,-323796992.23306644,-175820954.5698771,-57002321.95209221,-323797207.64689213,-323796786.33034384,204814406.79620975,204814406.79620975,204814406.79620975,204814406.79620975,204814406.79620975,204814406.79620975,0.0,0.0,0.0,-118982585.43685669
2125-12-31,-326836055.0703427,-191166661.81737658,-73204436.27177086,-326836272.4578103,-326835846.2475677,195625098.37811127,195625098.37811127,195625098.37811127,195625098.37811127,195625098.37811127,195625098.37811127,0.0,0.0,0.0,-131210956.69223145
