ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-10-25,4735170.159741982,4138709.286098405,4772103.608512251,4735170.159741982,4735170.159741982,-285006.6993934345,-285006.6993934345,-285006.6993934345,-285006.6993934345,-285006.6993934345,-285006.6993934345,0.0,0.0,0.0,4450163.460348547
2015-11-01,4736169.929831908,4169711.680145212,4827471.634293878,4736169.929831908,4736169.929831908,-230836.07491589244,-230836.07491589244,-230836.07491589244,-230836.07491589244,-230836.07491589244,-230836.07491589244,0.0,0.0,0.0,4505333.854916016
2015-11-08,4737169.699921835,4255722.4730145885,4887987.173488175,4737169.699921835,4737169.699921835,-166993.4882786301,-166993.4882786301,-166993.4882786301,-166993.4882786301,-166993.4882786301,-166993.4882786301,0.0,0.0,0.0,4570176.211643205
2015-11-15,4738169.470011762,4340559.153053912,4952090.359868709,4738169.470011762,4738169.470011762,-90361.36610101075,-90361.36610101075,-90361.36610101075,-90361.36610101075,-90361.36610101075,-90361.36610101075,0.0,0.0,0.0,4647808.103910752
2015-11-22,4739169.2401016895,4442457.1319874935,5085351.237417012,4739169.2401016895,4739169.2401016895,26833.74712908243,26833.74712908243,26833.74712908243,26833.74712908243,26833.74712908243,26833.74712908243,0.0,0.0,0.0,4766002.987230772
2015-11-29,4740169.010191617,4594131.142055093,5230580.98073444,4740169.010191617,4740169.010191617,178373.9764594947,178373.9764594947,178373.9764594947,178373.9764594947,178373.9764594947,178373.9764594947,0.0,0.0,0.0,4918542.986651111
2015-12-06,4741168.780281544,4713715.138238217,5371997.616806711,4741168.780281544,4741168.780281544,285239.23222796037,285239.23222796037,285239.23222796037,285239.23222796037,285239.23222796037,285239.23222796037,0.0,0.0,0.0,5026408.012509504
2015-12-13,4742168.550371471,4667069.274938036,5310515.200010562,4742168.550371471,4742168.550371471,250878.92934506535,250878.92934506535,250878.92934506535,250878.92934506535,250878.92934506535,250878.92934506535,0.0,0.0,0.0,4993047.479716537
2015-12-20,4743168.320461398,4482988.143544726,5116246.567176148,4743168.320461398,4743168.320461398,74540.2062536796,74540.2062536796,74540.2062536796,74540.2062536796,74540.2062536796,74540.2062536796,0.0,0.0,0.0,4817708.526715077
2015-12-27,4744168.090551326,4297764.674730005,4961113.916930273,4744168.090551326,4744168.090551326,-105633.49233152808,-105633.49233152808,-105633.49233152808,-105633.49233152808,-105633.49233152808,-105633.49233152808,0.0,0.0,0.0,4638534.598219798
2016-01-03,4745167.860641253,4316537.958876077,4942063.255307719,4745167.860641253,4745167.860641253,-114667.77360910582,-114667.77360910582,-114667.77360910582,-114667.77360910582,-114667.77360910582,-114667.77360910582,0.0,0.0,0.0,4630500.087032148
2016-01-10,4746167.63073118,4510372.88901589,5167443.346468097,4746167.63073118,4746167.63073118,95478.36393060275,95478.36393060275,95478.36393060275,95478.36393060275,95478.36393060275,95478.36393060275,0.0,0.0,0.0,4841645.994661783
2016-01-17,4747167.4008211065,4813093.828323856,5475852.466669196,4747167.4008211065,4747167.4008211065,388387.7754190757,388387.7754190757,388387.7754190757,388387.7754190757,388387.7754190757,388387.7754190757,0.0,0.0,0.0,5135555.1762401825
2016-01-24,4748167.170911034,4994091.06926625,5644913.204302683,4748167.170911034,4748167.170911034,561059.6257861031,561059.6257861031,561059.6257861031,561059.6257861031,561059.6257861031,561059.6257861031,0.0,0.0,0.0,5309226.796697137
2016-01-31,4749166.941000961,4969550.324904017,5582554.438783981,4749166.941000961,4749166.941000961,523559.8781136118,523559.8781136118,523559.8781136118,523559.8781136118,523559.8781136118,523559.8781136118,0.0,0.0,0.0,5272726.819114572
2016-02-07,4750166.711090888,4790000.503572494,5437019.443572042,4750166.711090888,4750166.711090888,362099.41077841737,362099.41077841737,362099.41077841737,362099.41077841737,362099.41077841737,362099.41077841737,0.0,0.0,0.0,5112266.121869305
2016-02-14,4751166.481180815,4656510.79537782,5313760.164926528,4751166.481180815,4751166.481180815,232899.0118671049,232899.0118671049,232899.0118671049,232899.0118671049,232899.0118671049,232899.0118671049,0.0,0.0,0.0,4984065.49304792
2016-02-21,4752166.251239081,4655953.502671849,5293249.085481395,4752166.251239081,4752166.251239081,208989.8529838167,208989.8529838167,208989.8529838167,208989.8529838167,208989.8529838167,208989.8529838167,0.0,0.0,0.0,4961156.104222897
