ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-03-31,20635066.491602052,19227841.461995576,22956012.253804673,20635066.491602052,20635066.491602052,568546.8666960918,568546.8666960918,568546.8666960918,568546.8666960918,568546.8666960918,568546.8666960918,0.0,0.0,0.0,21203613.358298145
2017-04-30,20657825.636400513,17147447.39855903,21012309.381207213,20657825.636400513,20657825.636400513,-1589297.3287357322,-1589297.3287357322,-1589297.3287357322,-1589297.3287357322,-1589297.3287357322,-1589297.3287357322,0.0,0.0,0.0,19068528.30766478
2017-05-31,20681343.41935892,17610061.83199261,21518243.058540575,20681343.41935892,20681343.41935892,-1036655.7955830656,-1036655.7955830656,-1036655.7955830656,-1036655.7955830656,-1036655.7955830656,-1036655.7955830656,0.0,0.0,0.0,19644687.623775855
2017-06-30,20696275.278871413,16660717.812473442,20525788.297900125,20696275.278871413,20696275.278871413,-2149990.238704856,-2149990.238704856,-2149990.238704856,-2149990.238704856,-2149990.238704856,-2149990.238704856,0.0,0.0,0.0,18546285.040166557
2017-07-31,20711704.867034324,20585605.482854668,24375952.597410373,20711704.867034324,20711704.867034324,1879802.0051229529,1879802.0051229529,1879802.0051229529,1879802.0051229529,1879802.0051229529,1879802.0051229529,0.0,0.0,0.0,22591506.872157276
2017-08-31,20727134.455197234,19796985.416904338,23635925.387122698,20727134.455197234,20727134.455197234,914129.1796307294,914129.1796307294,914129.1796307294,914129.1796307294,914129.1796307294,914129.1796307294,0.0,0.0,0.0,21641263.634827964
2017-09-30,20742066.314709727,18447493.233041197,22045190.22407431,20742066.314709727,20742066.314709727,-476612.50001050375,-476612.50001050375,-476612.50001050375,-476612.50001050375,-476612.50001050375,-476612.50001050375,0.0,0.0,0.0,20265453.81469922
2017-10-31,20746742.96536768,18208254.286490016,21734443.988470785,20746742.96536768,20746742.96536768,-669742.3006942188,-669742.3006942188,-669742.3006942188,-669742.3006942188,-669742.3006942188,-669742.3006942188,0.0,0.0,0.0,20077000.66467346
2017-11-30,20751268.756326985,18723905.38525319,22455584.59720243,20751268.756326985,20751268.756326985,-182945.46452033028,-182945.46452033028,-182945.46452033028,-182945.46452033028,-182945.46452033028,-182945.46452033028,0.0,0.0,0.0,20568323.291806653
2017-12-31,20755945.406984936,19629192.180236943,23454812.156995848,20755945.406984936,20755945.406984936,827438.2332024086,827438.2332024086,827438.2332024086,827438.2332024086,827438.2332024086,827438.2332024086,0.0,0.0,0.0,21583383.640187345
2018-01-31,20749169.78057775,20940072.38470486,24740984.485518098,20749169.78057775,20749169.78057775,2140651.3026854624,2140651.3026854624,2140651.3026854624,2140651.3026854624,2140651.3026854624,2140651.3026854624,0.0,0.0,0.0,22889821.08326321
2018-02-28,20743049.859951902,18798154.975445595,22517442.9144075,20743049.859951902,20743049.859951902,-179094.63675992066,-179094.63675992066,-179094.63675992066,-179094.63675992066,-179094.63675992066,-179094.63675992066,0.0,0.0,0.0,20563955.22319198
2018-03-31,20736274.233544715,19505032.95959945,23315226.749786634,20736274.233544715,20736274.233544715,611391.8861838945,611391.8861838945,611391.8861838945,611391.8861838945,611391.8861838945,611391.8861838945,0.0,0.0,0.0,21347666.11972861
2018-04-30,20729717.175731305,17512194.720143627,21006599.125948925,20729717.175731305,20729717.175731305,-1406429.8786306737,-1406429.8786306737,-1406429.8786306737,-1406429.8786306737,-1406429.8786306737,-1406429.8786306737,0.0,0.0,0.0,19323287.29710063
2018-05-31,20713094.204633202,17975978.292055164,21776842.59877291,20713094.204633202,20713094.204633202,-784603.1564351484,-784603.1564351484,-784603.1564351484,-784603.1564351484,-784603.1564351484,-784603.1564351484,0.0,0.0,0.0,19928491.048198055
2018-06-30,20697007.458409235,16004472.28692511,19642382.487190045,20697007.458409235,20697007.458409235,-2877033.814729252,-2877033.814729252,-2877033.814729252,-2877033.814729252,-2877033.814729252,-2877033.814729252,0.0,0.0,0.0,17819973.643679984
